TTR part num,Part Level,Customer,Segment,End Customer,Category,Description,Core Thickness,Core Width,Core Height,Tube per core,Tank,Price
A8BQC5001M00,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY_VE 2100_ID314328,65.3,504.2,538,44,Cast,4198.67
A8DNC5001M00,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY,65.3,504.2,538,44,Cast,5042.29
A8DCC5001M00,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY                        ,,,,,Cast,4469.19
A8EAC5001M00,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,IC ASSEMBLY_E494 TRUCK BS6,48,425.1,547,37,Cast,3300
A8DUC5001M01,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,IC ASSY 20.15 SLEEPER EGR BS4           ,65.3,504.2,623,44,Cast,5016.7964
A8CMC5007M00,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY                        ,,,,,Cast,4021.76
A8ELC5001M00,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,IC ASSY-PRO 8000 BS6,65.3,572,673,50,Cast,10746
B7BBC5005M00,Intercooler,John Deere,Tractor,OEM,Domestic,CAC-ASSY_SHAKTI-FT4 (CAB-21ROW),,,,,Cast,2667.6
B7BBC5001M00,Intercooler,John Deere,Tractor,OEM,Domestic,CAC_ASSY_14ROW-SHAKTI FT4 - SJ14795,65.3,165.2,382,13,Cast,2081.69124
A1ASC5001M00,Intercooler,General Motors,Passenger Car,OEM,Domestic,INTERCOOLER ASSY-S2 308 RHD,,,,,Cast,1186.59
B1CJC5001M00,Intercooler,Cummins,Gen Set,OEM,Domestic,I/C ASSY-CIL 160kVA CPCB2,,,,,Cast,10258
A0KJC5001M00,Intercooler,Tata Motors,Passenger Car,OEM,Domestic,IC ASSY_SDE EV,65.3,108.7,452,9,Plastic,1384.65
A0ASC5001M00,Intercooler,Tata Motors,Passenger Car,OEM,Domestic,INTERCOOLER - INDIGO - 279014600108,,,,,Plastic,1621.57
A0DRC5010M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSEMBLY-1.4 C-RAIL DOMESTIC,,,,,Plastic,1435.75
A0TNC5001M00,Intercooler,Tata Motors,Passenger Car,OEM,Domestic,IC ASSY -X104 DIESEL (5724 1460 01 14),65,108.7,452,9,Plastic,1403.68
B7BBC5020M00,Intercooler,John Deere,Tractor,OEM,Domestic,CAC_ASSY_14ROW-Offeset fin,,,,,Cast,2266
A7DQC5001M00,Intercooler,Mahindra Powerol,Gen Set,OEM,Domestic,Intercooler – common for all 6 cyl,,,,,Cast,8200
A5GMC5001M00,Intercooler,Ashok Leyland,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSEMBLY,,,,,Cast,9660
C3BJC5001M00,Intercooler,Force Motors,Commercial Vehicle,OEM,Domestic,RADIATOR COWL (PART ,,,,,Plastic,0
C3BPC5001M00,Intercooler,Force Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY - TRAX TD 2000,,,,,Plastic,2245.08
A0DZC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,Assy.Intercooler,48.5,233,338,20,Cast,1931.86
A0DZC5002M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER,48.5,233,338,20,Cast,1944.745
A0AFC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,ASSY. INTERCOOLER,,,,,Plastic,1025
A0DRC5001M02,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSEMBLY - 1.4 C-RAIL,,,,,Plastic,1447.8
A0CKC5003M00,Intercooler,Tata Motors,Passenger Car,OEM,Domestic,INTERCOOLER - 4DL VICTA - 254714609934,,,,,Plastic,1059
A0DDC5001M01,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER,65,246,339.5,17,Cast,1329
A0DJC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER,65.3,244.3,238,21,Cast,1813.076
A0KKC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY,,,,,Plastic,1517.61
A0FFC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY.,,,,,Plastic,1358.38
A0DRC5003M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,ASSY.INTERCOOLER,,,,,Plastic,797
A0BHC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTER COOLER - LPT 613 TC - 252514609906,43,428,547,30,Cast,4342.13
A0DZC5010M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER  WITH BKT  2.2L SAFARI VE,,,,,Plastic,1663.74
A0CDC5003M00,Intercooler,Tata Motors,Passenger Car,OEM,Domestic,INTERCOOLER - SUMO TLINE  - 254714609937,,,,,Plastic,2329.7
A0JNC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY,65.3,131.3,408,11,Plastic,1384.34
A0ECC5003M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,IC ASSY- LPT 2518 BS3 COWL-278614609965,,,,,Cast,5313.84
A0EPC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER - 709 BSII  - 252714600140,65,218,538,15,Cast,2475.06
A0BWC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,IC ASSY- LPO 918 TC- 218514609902,,,,,Cast,5351.47
A0NRC5001M00,Intercooler,Tata Motors,Passenger Car,OEM,Domestic,INTERCOOLER ASSEMBLY - XENON RX,65.3,131.3,408,11,Plastic,1360.34
A0DJC5003M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,IC ASSY-PANEL VAN VA VE-2547 1460 99 41,,,,,Cast,1633.73
A0QKC5010M00,Intercooler,Tata Motors,Passenger Car,OEM,Domestic,IC - Xenon Compact,,,,,Plastic,0
A0QKC5001M01,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLERASSY-XENONCOMP,65.3,131.3,408,11,Plastic,1450.25
A0BYC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER - SFC 410 EIII- 253414609903,65,246,452,17,Cast,2575.36
A0CPC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER- 2515 COWL - 278614609938,,,,,Cast,5839.8
A0CSC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER-OFFER DRG(2516/3516 LMFO-LWD,,,,,Cast,4755.45
A0DHC5005M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSEMBLY,,,,,Cast,5442.32
A0HJC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY,,,,,Cast,4781.7
A0BZC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,I. C ASSY-SESK 1613 BS2 VAVE,,,,,Cast,5292.07
A0EJC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,IC ASSY - LPT 1613 TC BS3 COWL,,,,,Cast,5412.75
A0FJC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER - LPO 1618 TC BS3(BRTS),,,,,Cast,8941.77
A0IHC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY,,,,,Cast,5714.23
A0EPC5003M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,IF IC ASSY LPT 709 VA-VE-2527 1460 01 79,48.5,233,538,20,Plastic,1948.59
A0EQC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER - SFC 712,65,246,538,17,Cast,2810.82
A0KTC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY,,,,,Cast,5948.25
A0ETC5005M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER - 65 THK 2864 1460 9904,,,,,Plastic,1116.06
A0FSC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,IC ASSY - LPK 2523 TC FIX CAB,65.3,504.2,538,44,Cast,8568.89
A0DVC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER - LPT 2518 697 EII,,,,,Cast,4668.3
A0GUC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER - LPS 4923 6X4 278614609961N,65.3,504.2,538,44,Cast,6875.79
A0GQC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,ASSY INTER COOLER,,,,,Cast,7786.73
A0EXC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,LPS 4938 IF IC ASSY -2863 1460 9907,,,,,Plastic,7446.8
A0JEC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,IC ASSY,,,,,Cast,3235.05
A0NAC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,ASSY.INTERCOOLER (INNER FIN AND PLASTIC,48.5,233,483,20,Plastic,1684.96
A0BQC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTER COOLER - SFC 709EX - 252714600109,,,,,Plastic,2800.88
A0DFC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER - LPS 4018 TC - 278614609934,,,,,Plastic,5555.6
A0DFC5008M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY,,,,,Cast,5594.93
A0DHC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER - LPT1418/1518- 278614609933,,,,,Cast,5701.65
A0DXC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER - LP 410 BS3,,,,,Cast,2627.26
A0QLC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY.-216350110110,,,,,Cast,5437.95
A0ECC5001M01,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER -2518-1210FACE -278614609936,,,,,Cast,6577.95
A0EMC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY_LPT 613 EIV_25251460013,,,,,Cast,2995.17
A0ERC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER - BEST BUS,,,,,Cast,5974.5
A0GFC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER  DTC NON AC 2186 5000 0118,48.5,594.6,547,52,Cast,7489.9
A0GJC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,IC ASSY,,,,,Cast,3560.04
A0GXC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,IC ASSY - HIGH DECK BUS,,,,,Cast,8152.27
A0KZC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,I NTERCOOLER ASSY,,,,,Cast,6299.9
A0AQC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,ASSY.INTERCOOLER (TATA TOYO),,,,,Cast,3563.7
B1ACC5001M00,Intercooler,Cummins,Gen Set,OEM,Domestic,INTERCOOLER - 62.5 KVA,,,,,Cast,2132.62
A0JCC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY Y1 3L LPO BUS,48.5,312.1,547,27,Cast,3566.78
A0DYC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER,,,,,Cast,323.76
A0BYC5005M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,IC ASSY-SFC 410 RHD VA-VE BS3 - 2534 146,48.5,233,431,20,Cast,2057.67
A0GWC5001M00,Intercooler,Tata Motors,Passenger Car,OEM,Domestic,INTERCOOLER ASSY Y1 5 L,,,,,Cast,3537
C1ABC5001M00,Intercooler,Isuzu,Passenger Car,OEM,Domestic,I/C ASSY- LCV (SWARAJ MAZDA) -LP4013550A,,,,,Cast,2247
B1CEC5001M00,Intercooler,Cummins,Gen Set,OEM,Domestic,Intercooler Assembly                    ,,,,,Cast,3263
F8AAC5001M00,Intercooler,Volvo,Commercial Vehicle,SPD,Export,CAC-P9103,,,,,Cast,10583.17385
F8ACC5001M00,Intercooler,Volvo,Commercial Vehicle,SPD,Export,INTERCOOLER,65.3,526.8,538,46,Cast,10705.43363
J8ABC5001M00,Intercooler,Isuzu,Passenger Car,OEM,Domestic,INTERCOOLER ASSLY,65,148,665,10,Plastic,1471.56
A7DPC5001M00,Intercooler,Mahindra Tractors,Tractor,OEM,Domestic,INTERCOOLER ASSY-M & M TIER4,65,246,390,17,Cast,2400.79
A7HFC5001M00,Intercooler,MTBD,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY ICV 13 TON,,,,,Cast,2862
A0WHC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,Intercooler Assy  4018 BS4,48.5,425.1,547,37,Plastic,3271.68
A0ECC5010M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY- LPT2518 (PLASTIC  TANK)- ,48.5,425.1,547,37,Cast,5500.65
A5FBC5001M00,Intercooler,Ashok Leyland,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY- 4923,,,,,Cast,3495
A5GRC5001M00,Intercooler,Ashok Leyland,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY- 1616/2516/3116H,,,,,Cast,3242
A5EFC5001M00,Intercooler,Ashok Leyland,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY- 4921 G90,,,,,Cast,4398
A8AEC5001M00,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,INTERCOOLER - EICHER LCV AB - ID204378,,,,,Cast,2889
A0EAC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER - LPT2515 BS2 - 252514600111,,,,,Cast,4912.7375
A0TJC5005M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY_LPT1613,,,,,Cast,350.39
A0LJC5005M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,IC Assy. Y1 5L 1518 BS6,48.5,425.1,547,37,Cast,3429.004
A5GEC5001M00,Intercooler,Ashok Leyland,Commercial Vehicle,OEM,Domestic,IC ASSY - LYNX 88KW BS3 - CP1-F5F00545,,,,,Cast,5471.83
E4ADC5001M00,Intercooler,Daimler,Commercial Vehicle,OEM,Export,INTERCOOLER,,,,,Cast,4500
A8EPC5001M00,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,10.95 Bus-BS6,,,,,Cast,2000
F8AAC5001M02,Intercooler,Volvo,Commercial Vehicle,SPD,Export,CAC-9103,,,,,Cast,10000
A0KGC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY.,65.3,504.2,538,44,Cast,6675.74


